"text","intent","sentiment"
"tengkyu min pesanannya dah sampe gak nyesel, mau beli lg nih","order","positive"
"thx min paketnya dah sampe recommended, mau mau pesan lg nih","order","positive"
"ass makasih ya ya sepatunya top markotop, ini aku order ya lg buat kado","order","positive"
"suka bgt sama bajunya cakep bener, jadi pengen mau pesan warna lain","order","positive"
"suka bgt sm bajunya kece parah, jadi pengen order ya warna lain","order","positive"
"p tq ya produknya bags bgt, nih aku checkout lg buat kado","order","positive"
"sis pesan dong paketnya krn kemaren beli mantap terima kasih min","order","positive"
"tengkyu min barangnya dah sampe recommended, mau checkout lg nih","order","positive"
"pesanannya super cakep bener, mau pesan sekarang sblm kehabisan","order","positive"
"langsung order ya lagi soalnya yg kmrn recommended bgt","order","positive"
"langsung mau beli lagi soalnya yg kmrn bagus banget bgt","order","positive"
"ngab mau pesan pesanannya krn kemaren beli luar biasa makasih byk","order","positive"
"mau order ah, racun bgt tiktoknya luar biasa makasi min","order","positive"
"ass mau order pesanannya krn kemaren beli recommended tq","order","positive"
"checkout ah, racun bgt tiktoknya puas bgt tq min","order","positive"
"suka bgt sama barangnya top markotop, jadi pengen mau order warna lain","order","positive"
"tq min paketnya dah sampe cakep bener, mau pesan dong lg nih","order","positive"
"bajunya super luar biasa, beli sekarang sblm kehabisan","order","positive"
"kakak makasih byk ya sepatunya gak nyesel, nih aku beli lg buat kado","order","positive"
"mau order ah, racun bgt tiktoknya bintang 5 makasi min","order","positive"
"langsung mau beli lagi soalnya yg kmrn cakep bener bgt","order","positive"
"produknya super bintang 5, co sekarang sblm kehabisan","order","positive"
"ketagihan beli disini gak nyesel, assalamualaikum beli 1 lusin ya","order","positive"
"langsung mau order lagi soalnya yg kmrn mantul bgt","order","positive"
"thx min pesanannya dah sampe keren bgt, mau pesan dong lg nih","order","positive"
"suka bgt sm barangnya mantep, jadi pengen beli warna lain","order","positive"
"langsung checkout lagi soalnya yg kmrn mantul bgt","order","positive"
"kak order ya paketnya krn kemaren beli bagus banget makasih ya","order","positive"
"sis tengkyu ya bajunya luar biasa, nih aku checkout lg buat kado","order","positive"
"produknya super luar biasa, order ya sekarang sblm kehabisan","order","positive"
"ngab mau beli paketnya krn kemaren beli bags bgt makasih","order","positive"
"pesanannya super cakep bener, co sekarang sblm kehabisan","order","positive"
"langsung mau order lagi soalnya yg kmrn bagus banget bgt","order","positive"
"bajunya super bagus banget, order ya sekarang sblm kehabisan","order","positive"
"ketagihan beli disnih the best, ass pesan dong 1 lusin ya","order","positive"
"assalamualaikum co paketnya krn kemaren beli gak nyesel ty","order","positive"
"suka bgt sama paketnya mantap, jadi pengen beli warna lain","order","positive"
"suka bgt sama pesanannya puas bgt, jadi pengen pesan dong warna lain","order","positive"
"pagi ty ya paketnya bagus banget, ini aku mau pesan lg buat kado","order","positive"
"paketnya super gak nyesel, pesan dong sekarang sblm kehabisan","order","positive"
"halo min terima kasih min ya paketnya cakep bener, nih aku co lg buat kado","order","positive"
"suka bgt sama paketnya puas bgt, jadi pengen mau pesan warna lain","order","positive"
"langsung order ya lagi soalnya yg kmrn keren bgt bgt","order","positive"
"ketagihan beli disini mantul, kak mau beli 1 lusin ya","order","positive"
"suka bgt sama paketnya mantul, jadi pengen mau order warna lain","order","positive"
"halo beli bajunya krn kemaren beli bags bgt tq","order","positive"
"kakak co bajunya krn kemaren beli mantul thx","order","positive"
"min order ya produknya krn kemaren beli kece parah makasi","order","positive"
"suka bgt sm bajunya mantul, jadi pengen order ya warna lain","order","positive"
"mau order ah, racun bgt tiktoknya gak nyesel makasi min","order","positive"
"langsung mau beli lagi soalnya yg kmrn kece parah bgt","order","positive"
"makasih ya min sepatunya dah sampe top markotop, mau order ya lg nih","order","positive"
"pesan dong ah, racun bgt tiktoknya puas bgt makasih min","order","positive"
"kak tengkyu ya sepatunya gak nyesel, ini aku mau beli lg buat kado","order","positive"
"kak beli produknya krn kemaren beli recommended tengkyu","order","positive"
"pagi mau beli produknya krn kemaren beli mantap tq","order","positive"
"suka bgt sama paketnya recommended, jadi pengen mau beli warna lain","order","positive"
"kakak mau pesan produknya krn kemaren beli puas bgt tengkyu","order","positive"
"akhirnya nemu toko yg puas bgt kayak gini makasih byk","other","positive"
"packagingnya rapi, kurirnya ramah, luar biasa deh pokoknya","other","positive"
"pesanannya original 100%, mantap sukses terus min","other","positive"
"paketnya original 100%, luar biasa sukses terus min","other","positive"
"barangnya original 100%, bintang 5 sukses terus min","other","positive"
"kakak mau kasih testi nih, barangnya beneran luar biasa","other","positive"
"akhirnya nemu toko yg luar biasa kayak gini makasih","other","positive"
"ngab mau kasih testi nih, pesanannya beneran gak nyesel","other","positive"
"akhirnya nemu toko yg the best kayak gini terima kasih min","other","positive"
"packagingnya rapi, kurirnya ramah, kece parah deh pokoknya","other","positive"
"gila bajunya kece parah pdhl harganya murah","other","positive"
"produknya original 100%, cakep bener sukses terus min","other","positive"
"ass pesanannya sampe dgn selamat, cakep bener makasih","other","positive"
"packagingnya rapi, kurirnya ramah, mantap deh pokoknya","other","positive"
"bro mau kasih testi nih, bajunya beneran the best","other","positive"
"sepatunya original 100%, cakep bener sukses terus min","other","positive"
"kak paketnya sampe dgn selamat, bintang 5 makasih byk","other","positive"
"asli ini mantap bgt gaboong, thx seller","other","positive"
"asli nih luar biasa bgt gaboong, ty seller","other","positive"
"min mau kasih testi nih, pesanannya beneran luar biasa","other","positive"
"bajunya original 100%, bags bgt sukses terus min","other","positive"
"akhirnya nemu toko yg cakep bener kayak gnih makasih ya","other","positive"
"makasi banyak min, pelayanannya the best","other","positive"
"akhirnya nemu toko yg mantap kayak gini makasih","other","positive"
"akhirnya nemu toko yg bagus banget kayak gini makasih","other","positive"
"ngab barangnya sampe dgn selamat, bintang 5 makasih ya","other","positive"
"min mau kasih testi nih, produknya beneran cakep bener","other","positive"
"asli ini the best bgt gaboong, makasih seller","other","positive"
"kakak mau kasih testi nih, produknya beneran recommended","other","positive"
"asli ini mantul bgt gaboong, tq seller","other","positive"
"gila pesanannya bagus banget pdhl harganya murah","other","positive"
"asli ini luar biasa bgt gaboong, makasih byk seller","other","positive"
"gila paketnya top markotop pdhl harganya murah","other","positive"
"makasih banyak min, pelayanannya keren bgt","other","positive"
"akhirnya nemu toko yg bintang 5 kayak gnih makasih ya","other","positive"
"tq banyak min, pelayanannya puas bgt","other","positive"
"thx banyak min, pelayanannya kece parah","other","positive"
"p sepatunya sampe dgn selamat, keren bgt tengkyu","other","positive"
"asli nih mantep bgt gaboong, tq seller","other","positive"
"gila barangnya recommended pdhl harganya murah","other","positive"
"gila pesanannya puas bgt pdhl harganya murah","other","positive"
"gila produknya kece parah pdhl harganya murah","other","positive"
"kakak mau kasih testi nih, sepatunya beneran recommended","other","positive"
"asli ini recommended bgt gaboong, tq seller","other","positive"
"paketnya original 100%, bintang 5 sukses terus min","other","positive"
"akhirnya nemu toko yg keren bgt kayak gnih makasi","other","positive"
"sepatunya original 100%, mantap sukses terus min","other","positive"
"ngab sepatunya sampe dgn selamat, recommended terima kasih min","other","positive"
"paketnya original 100%, keren bgt sukses terus min","other","positive"
"pagi pesanannya sampe dgn selamat, puas bgt makasi","other","positive"
"produknya original 100%, bagus banget sukses terus min","other","positive"
"ass produknya sampe dgn selamat, mantul tengkyu","other","positive"
"paketnya original 100%, gak nyesel sukses terus min","other","positive"
"akhirnya nemu toko yg gak nyesel kayak gnih makasih","other","positive"
"packagingnya rapi, kurirnya ramah, bintang 5 deh pokoknya","other","positive"
"siang pesanannya sampe dgn selamat, recommended terima kasih min","other","positive"
"bajunya original 100%, cakep bener sukses terus min","other","positive"
"kakak mau kasih testi nih, produknya beneran top markotop","other","positive"
"makasi banyak min, pelayanannya mantap","other","positive"
"asli ini recommended bgt gaboong, makasih byk seller","other","positive"
"packagingnya rapi, kurirnya ramah, bagus banget deh pokoknya","other","positive"
"packagingnya rapi, kurirnya ramah, recommended deh pokoknya","other","positive"
"assalamualaikum mau kasih testi nih, bajunya beneran gak nyesel","other","positive"
"siang produknya sampe dgn selamat, recommended makasih","other","positive"
"ngab mau kasih testi nih, bajunya beneran mantap","other","positive"
"ngab mau kasih testi nih, produknya beneran gak nyesel","other","positive"
"gila barangnya bagus banget pdhl harganya murah","other","positive"
"gila sepatunya gak nyesel pdhl harganya murah","other","positive"
"asli nih kece parah bgt gaboong, makasih ya seller","other","positive"
"gila produknya top markotop pdhl harganya murah","other","positive"
"halo bajunya sampe dgn selamat, puas bgt makasih byk","other","positive"
"asli ini bagus banget bgt gaboong, makasih ya seller","other","positive"
"packagingnya rapi, kurirnya ramah, mantul deh pokoknya","other","positive"
"gila barangnya mantep pdhl harganya murah","other","positive"
"asli nih mantep bgt gaboong, terima kasih min seller","other","positive"
"asli nih cakep bener bgt gaboong, makasi seller","other","positive"
"asli ini top markotop bgt gaboong, makasih ya seller","other","positive"
"asli ini puas bgt bgt gaboong, makasih seller","other","positive"
"akhirnya nemu toko yg bintang 5 kayak gini tq","other","positive"
"produknya original 100%, gak nyesel sukses terus min","other","positive"
"packagingnya rapi, kurirnya ramah, puas bgt deh pokoknya","other","positive"
"bajunya original 100%, puas bgt sukses terus min","other","positive"
"ass mau kasih testi nih, paketnya beneran luar biasa","other","positive"
"min produknya sampe dgn selamat, gak nyesel makasih","other","positive"
"packagingnya rapi, kurirnya ramah, cakep bener deh pokoknya","other","positive"
"kak sepatunya sampe dgn selamat, gak nyesel terima kasih min","other","positive"
"min mau kasih testi nih, barangnya beneran kece parah","other","positive"
"asli nih kece parah bgt gaboong, tq seller","other","positive"
"asli ini puas bgt bgt gaboong, tengkyu seller","other","positive"
"gila pesanannya keren bgt pdhl harganya murah","other","positive"
"asli ini bintang 5 bgt gaboong, makasih ya seller","other","positive"
"tengkyu banyak min, pelayanannya bintang 5","other","positive"
"barangnya original 100%, mantep sukses terus min","other","positive"
"asli ini keren bgt bgt gaboong, makasih seller","other","positive"
"akhirnya nemu toko yg bintang 5 kayak gini terima kasih min","other","positive"
"assalamualaikum mau kasih testi nih, paketnya beneran the best","other","positive"
"tq banyak min, pelayanannya recommended","other","positive"
"akhirnya nemu toko yg mantep kayak gnih makasih byk","other","positive"
"akhirnya nemu toko yg cakep bener kayak gini tengkyu","other","positive"
"gila sepatunya the best pdhl harganya murah","other","positive"
"gila sepatunya cakep bener pdhl harganya murah","other","positive"
"akhirnya nemu toko yg luar biasa kayak gini makasih ya","other","positive"
"makasih byk banyak min, pelayanannya mantap","other","positive"
"pagi barangnya sampe dgn selamat, the best makasih ya","other","positive"
"min mau kasih testi nih, pesanannya beneran cakep bener","other","positive"
"min mau kasih testi nih, sepatunya beneran cakep bener","other","positive"
"bro mau kasih testi nih, barangnya beneran cakep bener","other","positive"
"asli ini bintang 5 bgt gaboong, tengkyu seller","other","positive"
"thx banyak min, pelayanannya cakep bener","other","positive"
"p bajunya sampe dgn selamat, luar biasa makasih ya","other","positive"
"tengkyu banyak min, pelayanannya cakep bener","other","positive"
"barangnya original 100%, bagus banget sukses terus min","other","positive"
"asli nih bags bgt bgt gaboong, makasi seller","other","positive"
"paketnya original 100%, mantap sukses terus min","other","positive"
"pesanannya original 100%, gak nyesel sukses terus min","other","positive"
"thx banyak min, pelayanannya luar biasa","other","positive"
"asli ini bagus banget bgt gaboong, makasih byk seller","other","positive"
"asli ini cakep bener bgt gaboong, ty seller","other","positive"
"sis produknya sampe dgn selamat, puas bgt thx","other","positive"
"kak mau kasih testi nih, pesanannya beneran puas bgt","other","positive"
"gila bajunya mantap pdhl harganya murah","other","positive"
"akhirnya nemu toko yg luar biasa kayak gnih terima kasih min","other","positive"
"halo mau kasih testi nih, paketnya beneran top markotop","other","positive"
"makasih byk banyak min, pelayanannya bintang 5","other","positive"
"asli ini kece parah bgt gaboong, thx seller","other","positive"
"tq banyak min, pelayanannya the best","other","positive"
